         75635515 function calls (74329514 primitive calls) in 42.923 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.005    0.005 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/connectionpool.py:1(<module>)
      369    0.000    0.000    0.005    0.000 /usr/lib/python3.11/re/__init__.py:178(sub)
     1080    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
      292    0.001    0.000    0.005    0.000 /usr/lib/python3.11/typing.py:301(_remove_dups_flatten)
     5250    0.005    0.000    0.005    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/cast.py:1433(find_common_type)
    13974    0.005    0.000    0.005    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexing.py:611(at)
        1    0.000    0.000    0.005    0.005 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/folium/features.py:1185(GeoJsonTooltip)
      317    0.001    0.000    0.005    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/function_base.py:497(add_newdoc)
        1    0.000    0.000    0.005    0.005 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/folium/features.py:1264(GeoJsonPopup)
        8    0.000    0.000    0.005    0.001 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/managers.py:317(apply)
        8    0.000    0.000    0.005    0.001 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:7770(get_values_for_csv)
        1    0.000    0.000    0.005    0.005 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:1(<module>)
    24219    0.005    0.000    0.005    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.005    0.005 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/nodes.py:1(<module>)
    13974    0.005    0.000    0.005    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/managers.py:303(<listcomp>)
        1    0.000    0.000    0.005    0.005 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/_add_newdocs.py:1(<module>)
        2    0.000    0.000    0.005    0.002 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/frame.py:1389(_get_values_for_csv)
        2    0.000    0.000    0.005    0.002 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/managers.py:459(get_values_for_csv)
        1    0.000    0.000    0.005    0.005 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/folium/features.py:874(TopoJson)
        4    0.000    0.000    0.005    0.001 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/blocks.py:775(get_values_for_csv)
      973    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/generic.py:244(NDFrame)
      366    0.001    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/parser.py:646(parse_primary)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/_typing.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/numeric.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /usr/lib/python3.11/http/cookiejar.py:1(<module>)
     1770    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
    19642    0.004    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/compiler.py:414(indent)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/charset_normalizer/__init__.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/methods/describe.py:1(<module>)
    37560    0.004    0.000    0.004    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/urllib3/_request_methods.py:1(<module>)
     5246    0.004    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:7718(<listcomp>)
      372    0.004    0.000    0.004    0.000 /usr/lib/python3.11/typing.py:287(_deduplicate)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/ma/__init__.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/lexer.py:1(<module>)
      270    0.000    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/util/_decorators.py:387(<listcomp>)
    66/46    0.000    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/idtracking.py:252(visit_If)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/random/__init__.py:1(<module>)
    10298    0.003    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/managers.py:553(nblocks)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/branca/element.py:26(Element)
     5482    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/parsers/__init__.py:1(<module>)
        1    0.004    0.004    0.004    0.004 {method 'write' of '_io.BufferedWriter' objects}
    10489    0.004    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/concat.py:167(<listcomp>)
        1    0.000    0.000    0.004    0.004 /usr/lib/python3.11/email/_policybase.py:1(<module>)
     5248    0.004    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:591(_ensure_array)
    38449    0.004    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/series.py:1471(_clear_item_cache)
    29785    0.004    0.000    0.004    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/xyzservices/providers.py:1(<module>)
    10375    0.003    0.000    0.004    0.000 /usr/lib/python3.11/re/_parser.py:162(__getitem__)
    19321    0.004    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/compiler.py:605(choose_async)
     7076    0.004    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/branca/colormap.py:31(_parse_hex)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/random/_pickle.py:1(<module>)
      140    0.000    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/parser.py:913(parse_call)
    13976    0.004    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexing.py:1165(_check_deprecated_callable_usage)
     5052    0.002    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/concat.py:236(_is_homogeneous_mgr)
    38442    0.004    0.000    0.004    0.000 {built-in method math.isnan}
     1090    0.000    0.000    0.004    0.000 /usr/lib/python3.11/typing.py:670(<genexpr>)
       33    0.003    0.000    0.004    0.000 /usr/lib/python3.11/typing.py:1471(copy_with)
     7076    0.003    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/branca/colormap.py:27(_is_hex)
     9610    0.004    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/runtime.py:811(__init__)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/charset_normalizer/api.py:1(<module>)
    14266    0.004    0.000    0.004    0.000 /usr/lib/python3.11/re/_parser.py:231(__next)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/parsers/readers.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/lib/utils.py:1(<module>)
       13    0.000    0.000    0.004    0.000 /usr/lib/python3.11/enum.py:896(_convert_)
    26235    0.004    0.000    0.004    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/multiarray.py:1080(copyto)
        1    0.000    0.000    0.004    0.004 /usr/lib/python3.11/urllib/error.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/compat/numpy/__init__.py:1(<module>)
       20    0.000    0.000    0.004    0.000 /usr/lib/python3.11/typing.py:2815(__new__)
        1    0.000    0.000    0.004    0.004 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/folium/map.py:670(CustomPane)
      720    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1599(_get_spec)
        1    0.000    0.000    0.003    0.003 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/defaults.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.11/json/__init__.py:1(<module>)
  198/138    0.000    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/idtracking.py:256(inner_visit)
 1747/389    0.003    0.000    0.003    0.000 /usr/lib/python3.11/re/_parser.py:172(getwidth)
        1    0.000    0.000    0.003    0.003 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/dtypes/dtypes.py:1(<module>)
     9427    0.003    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/getlimits.py:709(max)
       20    0.002    0.000    0.003    0.000 /usr/lib/python3.11/enum.py:1646(convert_class)
        1    0.000    0.000    0.003    0.003 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/charset_normalizer/cd.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/excel/__init__.py:1(<module>)
     1296    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        1    0.000    0.000    0.003    0.003 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/io/formats/format.py:1(<module>)
        1    0.000    0.000    0.003    0.003 /usr/lib/python3.11/urllib/response.py:1(<module>)
       48    0.000    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/parser.py:712(parse)
     5246    0.002    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/reshape/concat.py:693(_get_result_dim)
        1    0.000    0.000    0.003    0.003 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/folium/map.py:619(FitOverlays)
       38    0.001    0.000    0.003    0.000 /usr/lib/python3.11/collections/__init__.py:348(namedtuple)
    27948    0.003    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/range.py:380(is_unique)
      140    0.000    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/parser.py:864(parse_call_args)
      136    0.000    0.000    0.003    0.000 /usr/lib/python3.11/typing.py:1531(__getitem__)
      278    0.001    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/numpy/core/overrides.py:83(verify_matching_signatures)
       21    0.000    0.000    0.003    0.000 /usr/lib/python3.11/typing.py:2795(_make_nmtuple)
    19269    0.003    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/compiler.py:939(<genexpr>)
    28288    0.003    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/branca/colormap.py:52(<genexpr>)
     5248    0.003    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:609(_dtype_to_subclass)
        1    0.000    0.000    0.003    0.003 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/computation/api.py:1(<module>)
    10496    0.003    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/indexes/base.py:540(<genexpr>)
      149    0.001    0.000    0.003    0.000 /usr/lib/python3.11/re/_compiler.py:509(_compile_info)
    19351    0.003    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/idtracking.py:235(__init__)
     1487    0.001    0.000    0.003    0.000 /usr/lib/python3.11/typing.py:159(_type_convert)
     5461    0.002    0.000    0.003    0.000 /usr/lib/python3.11/typing.py:1226(_is_dunder)
    71/63    0.000    0.000    0.003    0.000 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/jinja2/compiler.py:1794(visit_Filter)
     1770    0.003    0.000    0.003    0.000 <frozen importlib._bootstrap>:100(acquire)
        1    0.000    0.000    0.003    0.003 /home/students/inf/i/ik448298/Desktop/Python/Projekt_new/tests/busenv/lib/python3.11/site-packages/pandas/core/internals/__init__.py:1(<module>)
